artist_name,artist_id,album_id,album_type,album_images,album_release_date,album_release_year,album_release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_id,analysis_url,time_signature,artists,available_markets,disc_number,duration_ms,explicit,track_href,is_local,track_name,track_preview_url,track_number,type,track_uri,external_urls.spotify,album_name,key_name,mode_name,key_mode
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.609,0.261,4,-15.079,1,0.0304,0.822,1.12e-6,0.0798,0.376,92.059,7LYqeyKiDMWPnU6tzfqSwE,https://api.spotify.com/v1/audio-analysis/7LYqeyKiDMWPnU6tzfqSwE,4,,,1,149133,FALSE,https://api.spotify.com/v1/tracks/7LYqeyKiDMWPnU6tzfqSwE,FALSE,"Aqui, Ali, Em Qualquer Lugar",https://p.scdn.co/mp3-preview/7ff19e7b0f674c6e68f153ce5ed36cba6f0e5141?cid=42ea018bde034b04af414891940720ca,8,track,spotify:track:7LYqeyKiDMWPnU6tzfqSwE,https://open.spotify.com/track/7LYqeyKiDMWPnU6tzfqSwE,"Aqui, Ali, Em Qualquer Lugar",E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.692,0.576,7,-7.961,1,0.0321,0.0108,1.32e-5,0.148,0.562,138.95,2SUpzoAoP6yENHO5mpffKS,https://api.spotify.com/v1/audio-analysis/2SUpzoAoP6yENHO5mpffKS,4,,,1,138306,FALSE,https://api.spotify.com/v1/tracks/2SUpzoAoP6yENHO5mpffKS,FALSE,I Want to Hold Your Hand,https://p.scdn.co/mp3-preview/aca528d71c773f7d84c89f8bf085e07be6bf2b02?cid=42ea018bde034b04af414891940720ca,9,track,spotify:track:2SUpzoAoP6yENHO5mpffKS,https://open.spotify.com/track/2SUpzoAoP6yENHO5mpffKS,"Aqui, Ali, Em Qualquer Lugar",G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.59,0.32,7,-11.517,1,0.0315,0.487,9.93e-4,0.17,0.457,143.921,1nA3L5c1lu7x9aS8uhuqLm,https://api.spotify.com/v1/audio-analysis/1nA3L5c1lu7x9aS8uhuqLm,4,,,1,158813,FALSE,https://api.spotify.com/v1/tracks/1nA3L5c1lu7x9aS8uhuqLm,FALSE,Tudo por Amor,https://p.scdn.co/mp3-preview/a7884a1551a5525b3c6c7faa873fa715cd76132f?cid=42ea018bde034b04af414891940720ca,10,track,spotify:track:1nA3L5c1lu7x9aS8uhuqLm,https://open.spotify.com/track/1nA3L5c1lu7x9aS8uhuqLm,"Aqui, Ali, Em Qualquer Lugar",G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.38,0.103,0,-14.15,1,0.0373,0.894,3.51e-5,0.127,0.166,92.677,2s4MKUu7f8cBoxXgY3kLAm,https://api.spotify.com/v1/audio-analysis/2s4MKUu7f8cBoxXgY3kLAm,4,,,1,281040,FALSE,https://api.spotify.com/v1/tracks/2s4MKUu7f8cBoxXgY3kLAm,FALSE,Lucy in the Sky with Diamonds,https://p.scdn.co/mp3-preview/d4b69b4597779dd819e62c16095412eb208dde15?cid=42ea018bde034b04af414891940720ca,11,track,spotify:track:2s4MKUu7f8cBoxXgY3kLAm,https://open.spotify.com/track/2s4MKUu7f8cBoxXgY3kLAm,"Aqui, Ali, Em Qualquer Lugar",C,major,C major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.367,0.284,4,-15.355,1,0.0456,0.831,5.38e-5,0.0825,0.333,183.853,5aBzekHKQTtj7BmhJeF2OK,https://api.spotify.com/v1/audio-analysis/5aBzekHKQTtj7BmhJeF2OK,4,,,1,147840,FALSE,https://api.spotify.com/v1/tracks/5aBzekHKQTtj7BmhJeF2OK,FALSE,"Here, There and Everywhere",https://p.scdn.co/mp3-preview/af6112409829680c6b1598ad8101161e94dd5ce1?cid=42ea018bde034b04af414891940720ca,12,track,spotify:track:5aBzekHKQTtj7BmhJeF2OK,https://open.spotify.com/track/5aBzekHKQTtj7BmhJeF2OK,"Aqui, Ali, Em Qualquer Lugar",E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.617,0.151,4,-16.413,1,0.0377,0.9,1.19e-4,0.132,0.379,101.894,3QGTAH2zBXS0EgLdrouSgF,https://api.spotify.com/v1/audio-analysis/3QGTAH2zBXS0EgLdrouSgF,4,,,1,143893,FALSE,https://api.spotify.com/v1/tracks/3QGTAH2zBXS0EgLdrouSgF,FALSE,In My Life,https://p.scdn.co/mp3-preview/df491108da3c6a0b11ba772851cbca726012c0c0?cid=42ea018bde034b04af414891940720ca,13,track,spotify:track:3QGTAH2zBXS0EgLdrouSgF,https://open.spotify.com/track/3QGTAH2zBXS0EgLdrouSgF,"Aqui, Ali, Em Qualquer Lugar",E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,07KAoy7racDNRDQEmpQOkN,album,,2006-09-11,2006,day,0.619,0.226,11,-15.71,1,0.0348,0.849,0.0516,0.149,0.302,107.483,7pDjtZlRLAk0f2IyEHhzRn,https://api.spotify.com/v1/audio-analysis/7pDjtZlRLAk0f2IyEHhzRn,4,,,1,160333,FALSE,https://api.spotify.com/v1/tracks/7pDjtZlRLAk0f2IyEHhzRn,FALSE,If I Feel,https://p.scdn.co/mp3-preview/9f848cfca2f137a65f223b686f9070af7c57aaaa?cid=42ea018bde034b04af414891940720ca,14,track,spotify:track:7pDjtZlRLAk0f2IyEHhzRn,https://open.spotify.com/track/7pDjtZlRLAk0f2IyEHhzRn,"Aqui, Ali, Em Qualquer Lugar",B,major,B major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.697,0.743,9,-8.272,1,0.0363,0.206,1.35e-5,0.971,0.766,130.749,2KrCYASbpHw2PBDecegF67,https://api.spotify.com/v1/audio-analysis/2KrCYASbpHw2PBDecegF67,4,,,1,268306,FALSE,https://api.spotify.com/v1/tracks/2KrCYASbpHw2PBDecegF67,FALSE,Saúde - Ao Vivo,NA,1,track,spotify:track:2KrCYASbpHw2PBDecegF67,https://open.spotify.com/track/2KrCYASbpHw2PBDecegF67,Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.702,0.578,4,-9.386,1,0.0317,0.0805,0,0.987,0.577,144.809,2YIb1agDCojkXqzQ1LRR1V,https://api.spotify.com/v1/audio-analysis/2YIb1agDCojkXqzQ1LRR1V,4,,,1,232746,FALSE,https://api.spotify.com/v1/tracks/2YIb1agDCojkXqzQ1LRR1V,FALSE,Meio-Fio - Ao Vivo,NA,2,track,spotify:track:2YIb1agDCojkXqzQ1LRR1V,https://open.spotify.com/track/2YIb1agDCojkXqzQ1LRR1V,Ao Vivo,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.722,0.651,9,-9.842,1,0.09,0.384,0,0.941,0.663,132.82,1EHk3OPqtMMOFPkKH7IJzE,https://api.spotify.com/v1/audio-analysis/1EHk3OPqtMMOFPkKH7IJzE,4,,,1,199013,FALSE,https://api.spotify.com/v1/tracks/1EHk3OPqtMMOFPkKH7IJzE,FALSE,Mamãe Natureza - Ao Vivo,NA,3,track,spotify:track:1EHk3OPqtMMOFPkKH7IJzE,https://open.spotify.com/track/1EHk3OPqtMMOFPkKH7IJzE,Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.586,0.679,7,-8.245,1,0.061,0.0621,0,0.974,0.629,120.908,0KjzfijKPt6uo9huMFCCFd,https://api.spotify.com/v1/audio-analysis/0KjzfijKPt6uo9huMFCCFd,4,,,1,234013,FALSE,https://api.spotify.com/v1/tracks/0KjzfijKPt6uo9huMFCCFd,FALSE,Esse Tal De Roque Enrow - Ao Vivo,NA,4,track,spotify:track:0KjzfijKPt6uo9huMFCCFd,https://open.spotify.com/track/0KjzfijKPt6uo9huMFCCFd,Ao Vivo,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.661,0.437,7,-11.595,1,0.0294,0.0774,5.41e-6,0.971,0.381,130.773,2vKaZRapm4Dpmsvr0yuQoE,https://api.spotify.com/v1/audio-analysis/2vKaZRapm4Dpmsvr0yuQoE,4,,,1,229013,FALSE,https://api.spotify.com/v1/tracks/2vKaZRapm4Dpmsvr0yuQoE,FALSE,Amor E Sexo - Ao Vivo,NA,5,track,spotify:track:2vKaZRapm4Dpmsvr0yuQoE,https://open.spotify.com/track/2vKaZRapm4Dpmsvr0yuQoE,Ao Vivo,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.676,0.449,4,-11.402,1,0.0334,0.369,0,0.935,0.58,116.656,3cu5CSDWcrj5M2Rwx7bR0n,https://api.spotify.com/v1/audio-analysis/3cu5CSDWcrj5M2Rwx7bR0n,4,,,1,147013,FALSE,https://api.spotify.com/v1/tracks/3cu5CSDWcrj5M2Rwx7bR0n,FALSE,Panis Et Circenses - Ao Vivo,NA,6,track,spotify:track:3cu5CSDWcrj5M2Rwx7bR0n,https://open.spotify.com/track/3cu5CSDWcrj5M2Rwx7bR0n,Ao Vivo,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.351,0.3,0,-12.033,1,0.0366,0.308,5.63e-6,0.936,0.204,100.772,5XnDqqn46JSDU0UVHI6lV6,https://api.spotify.com/v1/audio-analysis/5XnDqqn46JSDU0UVHI6lV6,4,,,1,314013,FALSE,https://api.spotify.com/v1/tracks/5XnDqqn46JSDU0UVHI6lV6,FALSE,Lucy In The Sky With Diamonds - Ao Vivo,NA,7,track,spotify:track:5XnDqqn46JSDU0UVHI6lV6,https://open.spotify.com/track/5XnDqqn46JSDU0UVHI6lV6,Ao Vivo,C,major,C major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.697,0.635,0,-9.246,1,0.038,0.146,0,0.97,0.871,154.994,2Q08Q3sP6iRq6YhAIXsZo7,https://api.spotify.com/v1/audio-analysis/2Q08Q3sP6iRq6YhAIXsZo7,4,,,1,247013,FALSE,https://api.spotify.com/v1/tracks/2Q08Q3sP6iRq6YhAIXsZo7,FALSE,Coração Babão - Ao Vivo,NA,8,track,spotify:track:2Q08Q3sP6iRq6YhAIXsZo7,https://open.spotify.com/track/2Q08Q3sP6iRq6YhAIXsZo7,Ao Vivo,C,major,C major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.65,0.588,4,-9.222,0,0.0495,0.264,0,0.948,0.695,122.628,6w2hEZkuJNqR6hhPXEW27i,https://api.spotify.com/v1/audio-analysis/6w2hEZkuJNqR6hhPXEW27i,4,,,1,241013,FALSE,https://api.spotify.com/v1/tracks/6w2hEZkuJNqR6hhPXEW27i,FALSE,Pagu - Ao Vivo,NA,9,track,spotify:track:6w2hEZkuJNqR6hhPXEW27i,https://open.spotify.com/track/6w2hEZkuJNqR6hhPXEW27i,Ao Vivo,E,minor,E minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.71,0.485,9,-11.517,1,0.0307,0.587,3.11e-6,0.98,0.492,127.759,1n722JGAGd7Nif8TRT8QTZ,https://api.spotify.com/v1/audio-analysis/1n722JGAGd7Nif8TRT8QTZ,4,,,1,252013,FALSE,https://api.spotify.com/v1/tracks/1n722JGAGd7Nif8TRT8QTZ,FALSE,Baila Comigo - Ao Vivo,NA,10,track,spotify:track:1n722JGAGd7Nif8TRT8QTZ,https://open.spotify.com/track/1n722JGAGd7Nif8TRT8QTZ,Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.555,0.329,11,-14.688,0,0.0333,0.676,4.83e-5,0.919,0.474,130.515,3xRSqBff9GW4VbFVDy67sD,https://api.spotify.com/v1/audio-analysis/3xRSqBff9GW4VbFVDy67sD,4,,,1,187013,FALSE,https://api.spotify.com/v1/tracks/3xRSqBff9GW4VbFVDy67sD,FALSE,Caso Sério - Ao Vivo,NA,11,track,spotify:track:3xRSqBff9GW4VbFVDy67sD,https://open.spotify.com/track/3xRSqBff9GW4VbFVDy67sD,Ao Vivo,B,minor,B minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.499,0.915,11,-9.412,1,0.0427,0.0107,1.76e-6,0.988,0.587,175.773,29y4ODvCZI79udr5KumC26,https://api.spotify.com/v1/audio-analysis/29y4ODvCZI79udr5KumC26,4,,,1,161013,FALSE,https://api.spotify.com/v1/tracks/29y4ODvCZI79udr5KumC26,FALSE,Eu Quero Ser Sedado - Ao Vivo,NA,12,track,spotify:track:29y4ODvCZI79udr5KumC26,https://open.spotify.com/track/29y4ODvCZI79udr5KumC26,Ao Vivo,B,major,B major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.363,0.833,9,-9.977,1,0.0585,0.00217,1e-6,0.97,0.291,137.15,2IVc9Qk0tMKFpZCJ0xt9Dz,https://api.spotify.com/v1/audio-analysis/2IVc9Qk0tMKFpZCJ0xt9Dz,4,,,1,193013,FALSE,https://api.spotify.com/v1/tracks/2IVc9Qk0tMKFpZCJ0xt9Dz,FALSE,Ando Jururu - Ao Vivo,NA,13,track,spotify:track:2IVc9Qk0tMKFpZCJ0xt9Dz,https://open.spotify.com/track/2IVc9Qk0tMKFpZCJ0xt9Dz,Ao Vivo,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,5TKm0LyBJqYRuLyc4OwJdp,album,,2004,2004,year,0.664,0.838,4,-6.762,1,0.0409,0.279,0,0.898,0.693,122.76,0zSaOBD7Y28VTeNGmAIObD,https://api.spotify.com/v1/audio-analysis/0zSaOBD7Y28VTeNGmAIObD,4,,,1,233106,FALSE,https://api.spotify.com/v1/tracks/0zSaOBD7Y28VTeNGmAIObD,FALSE,Tudo Vira Bosta - Ao Vivo,NA,14,track,spotify:track:0zSaOBD7Y28VTeNGmAIObD,https://open.spotify.com/track/0zSaOBD7Y28VTeNGmAIObD,Ao Vivo,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.641,0.37,7,-10.049,1,0.0279,0.0646,0,0.298,0.176,129.843,333v4s9EybUEFOY6ComIC2,https://api.spotify.com/v1/audio-analysis/333v4s9EybUEFOY6ComIC2,4,,,1,218666,FALSE,https://api.spotify.com/v1/tracks/333v4s9EybUEFOY6ComIC2,FALSE,Amor e Sexo,https://p.scdn.co/mp3-preview/f0f16034c3f407725258bccb11f127f02c203316?cid=42ea018bde034b04af414891940720ca,1,track,spotify:track:333v4s9EybUEFOY6ComIC2,https://open.spotify.com/track/333v4s9EybUEFOY6ComIC2,Balacobaco,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.883,0.837,7,-8.637,1,0.0397,0.0469,3.23e-4,0.174,0.967,126.982,4YflAP6l9ZVUjvcmFZTbVh,https://api.spotify.com/v1/audio-analysis/4YflAP6l9ZVUjvcmFZTbVh,4,,,1,228933,FALSE,https://api.spotify.com/v1/tracks/4YflAP6l9ZVUjvcmFZTbVh,FALSE,A Fulana,https://p.scdn.co/mp3-preview/4c57d828a67b799c8132bbcb1cf155514b56ebef?cid=42ea018bde034b04af414891940720ca,2,track,spotify:track:4YflAP6l9ZVUjvcmFZTbVh,https://open.spotify.com/track/4YflAP6l9ZVUjvcmFZTbVh,Balacobaco,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.737,0.624,2,-8.319,0,0.0413,0.0271,0,0.164,0.889,153.929,3W73lgJJMbSR3o5AjoNhSh,https://api.spotify.com/v1/audio-analysis/3W73lgJJMbSR3o5AjoNhSh,4,,,1,221333,FALSE,https://api.spotify.com/v1/tracks/3W73lgJJMbSR3o5AjoNhSh,FALSE,As Minas de Sampa,https://p.scdn.co/mp3-preview/b1fa0c5ac5a3d55f5475539652e386c629eaba01?cid=42ea018bde034b04af414891940720ca,3,track,spotify:track:3W73lgJJMbSR3o5AjoNhSh,https://open.spotify.com/track/3W73lgJJMbSR3o5AjoNhSh,Balacobaco,D,minor,D minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.773,0.425,2,-11.978,1,0.0395,0.495,0.0029,0.0975,0.36,102.493,74qCtYJKrzrTqLgtQLUzwY,https://api.spotify.com/v1/audio-analysis/74qCtYJKrzrTqLgtQLUzwY,4,,,1,226440,FALSE,https://api.spotify.com/v1/tracks/74qCtYJKrzrTqLgtQLUzwY,FALSE,Copacabana,https://p.scdn.co/mp3-preview/88609773e540b4ca342e254c18bb60ad9bb26a33?cid=42ea018bde034b04af414891940720ca,4,track,spotify:track:74qCtYJKrzrTqLgtQLUzwY,https://open.spotify.com/track/74qCtYJKrzrTqLgtQLUzwY,Balacobaco,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.793,0.684,7,-10.465,1,0.0546,0.221,6.56e-5,0.112,0.85,159.964,5KGPsC1XA0JCks4aHam8Rk,https://api.spotify.com/v1/audio-analysis/5KGPsC1XA0JCks4aHam8Rk,4,,,1,276200,FALSE,https://api.spotify.com/v1/tracks/5KGPsC1XA0JCks4aHam8Rk,FALSE,Balacobaco,https://p.scdn.co/mp3-preview/de2fa10b8d20d5b1b0f965c462cce23a30814c30?cid=42ea018bde034b04af414891940720ca,5,track,spotify:track:5KGPsC1XA0JCks4aHam8Rk,https://open.spotify.com/track/5KGPsC1XA0JCks4aHam8Rk,Balacobaco,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.577,0.281,2,-12.138,1,0.0295,0.637,0,0.0701,0.183,82.065,72RsKOhYG38CFrh7eYO7Bl,https://api.spotify.com/v1/audio-analysis/72RsKOhYG38CFrh7eYO7Bl,4,,,1,212653,FALSE,https://api.spotify.com/v1/tracks/72RsKOhYG38CFrh7eYO7Bl,FALSE,Ja Te Falei,https://p.scdn.co/mp3-preview/620178962254b5ee95b81b095c1dee6ab2475279?cid=42ea018bde034b04af414891940720ca,6,track,spotify:track:72RsKOhYG38CFrh7eYO7Bl,https://open.spotify.com/track/72RsKOhYG38CFrh7eYO7Bl,Balacobaco,D,major,D major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.431,0.508,11,-9.24,0,0.0439,0.0768,2.87e-4,0.668,0.326,62.563,5ka5404rsbalZkMHNBFAzR,https://api.spotify.com/v1/audio-analysis/5ka5404rsbalZkMHNBFAzR,4,,,1,254720,FALSE,https://api.spotify.com/v1/tracks/5ka5404rsbalZkMHNBFAzR,FALSE,Nave Terra,https://p.scdn.co/mp3-preview/edd923d94cc66dc4d7fa28ee16e1960af62ed3bf?cid=42ea018bde034b04af414891940720ca,7,track,spotify:track:5ka5404rsbalZkMHNBFAzR,https://open.spotify.com/track/5ka5404rsbalZkMHNBFAzR,Balacobaco,B,minor,B minor
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.666,0.856,8,-6.852,1,0.0268,0.0291,0.0156,0.144,0.925,131.871,7oPdZfMu4qmUYKIBiN6StV,https://api.spotify.com/v1/audio-analysis/7oPdZfMu4qmUYKIBiN6StV,4,,,1,257986,FALSE,https://api.spotify.com/v1/tracks/7oPdZfMu4qmUYKIBiN6StV,FALSE,A Gripe do Amor,https://p.scdn.co/mp3-preview/ddb899c9a4b8995570dae0a3fe15a187a4dea695?cid=42ea018bde034b04af414891940720ca,8,track,spotify:track:7oPdZfMu4qmUYKIBiN6StV,https://open.spotify.com/track/7oPdZfMu4qmUYKIBiN6StV,Balacobaco,G#,major,G# major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.828,0.564,4,-7.177,1,0.0321,0.127,1.12e-6,0.104,0.842,113.221,0Cewf6IL8xSF9MpVAsd1Dh,https://api.spotify.com/v1/audio-analysis/0Cewf6IL8xSF9MpVAsd1Dh,4,,,1,223200,FALSE,https://api.spotify.com/v1/tracks/0Cewf6IL8xSF9MpVAsd1Dh,FALSE,Tudo Vira Bosta,https://p.scdn.co/mp3-preview/83ca9476ca37c27cb7faf5af71c75841ebf62674?cid=42ea018bde034b04af414891940720ca,9,track,spotify:track:0Cewf6IL8xSF9MpVAsd1Dh,https://open.spotify.com/track/0Cewf6IL8xSF9MpVAsd1Dh,Balacobaco,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.442,0.184,9,-14.274,1,0.0309,0.548,0.0014,0.102,0.0574,110.066,31ueI48fimWibvjdNWiGt1,https://api.spotify.com/v1/audio-analysis/31ueI48fimWibvjdNWiGt1,4,,,1,186653,FALSE,https://api.spotify.com/v1/tracks/31ueI48fimWibvjdNWiGt1,FALSE,Eu e Mim,https://p.scdn.co/mp3-preview/af4537d1ad6473565096ebd0a438cf5a21e0059e?cid=42ea018bde034b04af414891940720ca,10,track,spotify:track:31ueI48fimWibvjdNWiGt1,https://open.spotify.com/track/31ueI48fimWibvjdNWiGt1,Balacobaco,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.498,0.169,9,-15.911,1,0.0331,0.867,0.0303,0.103,0.0794,129.965,49QYtUeylWIksu8kV8feJX,https://api.spotify.com/v1/audio-analysis/49QYtUeylWIksu8kV8feJX,4,,,1,223920,FALSE,https://api.spotify.com/v1/tracks/49QYtUeylWIksu8kV8feJX,FALSE,Over The Rainbow,https://p.scdn.co/mp3-preview/79f15dbba47b0f53ad6dc8544c1ca30a6e1efd73?cid=42ea018bde034b04af414891940720ca,11,track,spotify:track:49QYtUeylWIksu8kV8feJX,https://open.spotify.com/track/49QYtUeylWIksu8kV8feJX,Balacobaco,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,6wzdzEf0Qd3GGdf7YyGoAo,album,,2003,2003,year,0.318,0.543,0,-8.474,1,0.053,0.0781,0,0.129,0.224,168.217,7gcNR0jFFLrIw9kiZoxdVw,https://api.spotify.com/v1/audio-analysis/7gcNR0jFFLrIw9kiZoxdVw,4,,,1,258093,FALSE,https://api.spotify.com/v1/tracks/7gcNR0jFFLrIw9kiZoxdVw,FALSE,Hino Dos Malucos,https://p.scdn.co/mp3-preview/af186f7a726cad048941e3e29443cd3964a8c109?cid=42ea018bde034b04af414891940720ca,12,track,spotify:track:7gcNR0jFFLrIw9kiZoxdVw,https://open.spotify.com/track/7gcNR0jFFLrIw9kiZoxdVw,Balacobaco,C,major,C major
Rita Lee,7dnT2FUXhjirperXaH22IJ,4T1H4WXKv3BM8hxwtG7HiM,album,,2000-01-01,2000,day,0.622,0.84,7,-6.102,1,0.0417,7.55e-4,0.0752,0.0949,0.618,136.441,3gPRTcBMbnI7lXy5kUoQzq,https://api.spotify.com/v1/audio-analysis/3gPRTcBMbnI7lXy5kUoQzq,4,,,1,326426,FALSE,https://api.spotify.com/v1/tracks/3gPRTcBMbnI7lXy5kUoQzq,FALSE,3001,NA,1,track,spotify:track:3gPRTcBMbnI7lXy5kUoQzq,https://open.spotify.com/track/3gPRTcBMbnI7lXy5kUoQzq,Rita Lee 3001,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,4T1H4WXKv3BM8hxwtG7HiM,album,,2000-01-01,2000,day,0.662,0.941,9,-4.365,1,0.11,0.0713,2.72e-4,0.117,0.485,105.889,0JyKosARz4dzoU8fywO6t4,https://api.spotify.com/v1/audio-analysis/0JyKosARz4dzoU8fywO6t4,4,,,1,270573,FALSE,https://api.spotify.com/v1/tracks/0JyKosARz4dzoU8fywO6t4,FALSE,2001,NA,2,track,spotify:track:0JyKosARz4dzoU8fywO6t4,https://open.spotify.com/track/0JyKosARz4dzoU8fywO6t4,Rita Lee 3001,A,major,A major
Rita Lee,7dnT2FUXhjirperXaH22IJ,4T1H4WXKv3BM8hxwtG7HiM,album,,2000-01-01,2000,day,0.686,0.892,4,-3.929,1,0.0385,0.0388,1.57e-6,0.279,0.917,124.841,1QvXqwpbrTt2gYYBcLkOgD,https://api.spotify.com/v1/audio-analysis/1QvXqwpbrTt2gYYBcLkOgD,4,,,1,269466,FALSE,https://api.spotify.com/v1/tracks/1QvXqwpbrTt2gYYBcLkOgD,FALSE,Você Vem,NA,3,track,spotify:track:1QvXqwpbrTt2gYYBcLkOgD,https://open.spotify.com/track/1QvXqwpbrTt2gYYBcLkOgD,Rita Lee 3001,E,major,E major
Rita Lee,7dnT2FUXhjirperXaH22IJ,4T1H4WXKv3BM8hxwtG7HiM,album,,2000-01-01,2000,day,0.746,0.972,7,-3.055,1,0.112,0.0481,7.51e-6,0.328,0.523,135.779,5sYhosPSJc6u6IlgfclHZ1,https://api.spotify.com/v1/audio-analysis/5sYhosPSJc6u6IlgfclHZ1,4,,,1,238026,FALSE,https://api.spotify.com/v1/tracks/5sYhosPSJc6u6IlgfclHZ1,FALSE,Erva Venenosa,NA,4,track,spotify:track:5sYhosPSJc6u6IlgfclHZ1,https://open.spotify.com/track/5sYhosPSJc6u6IlgfclHZ1,Rita Lee 3001,G,major,G major
Rita Lee,7dnT2FUXhjirperXaH22IJ,4T1H4WXKv3BM8hxwtG7HiM,album,,2000-01-01,2000,day,0.61,0.818,2,-3.52,1,0.0406,0.048,1.29e-4,0.043,0.828,159.979,3s56jS9eCCdC4r2XLrmWKu,https://api.spotify.com/v1/audio-analysis/3s56jS9eCCdC4r2XLrmWKu,4,,,1,200066,FALSE,https://api.spotify.com/v1/tracks/3s56jS9eCCdC4r2XLrmWKu,FALSE,Mentiras,NA,5,track,spotify:track:3s56jS9eCCdC4r2XLrmWKu,https://open.spotify.com/track/3s56jS9eCCdC4r2XLrmWKu,Rita Lee 3001,D,major,D major
